Sex_label,Age_label,Race_label,crude_rate,crude_SE,count,population,Sex,Age,Race,subgroup,diseases
Male,65-74,NHB,68.30856103,3.985763739,585.5,857140,2,5,2,38,LVC
Male,65-74,HIS,77.62810026,4.894606094,628.5,809629.5,2,5,3,39,LVC
Male,65-74,OTH,79.25696114,7.514724424,409,516043,2,5,4,40,LVC
Female,75+,NHW,15.56227337,0.614405553,1606,10319829,1,6,1,41,LVC
Female,75+,NHB,20.60859614,1.939890904,263,1276166.5,1,6,2,42,LVC
Female,75+,HIS,37.79688255,3.088039595,403,1066225.5,1,6,3,43,LVC
Female,75+,OTH,35.91862825,4.725452869,240.5,669569,1,6,4,44,LVC
Male,75+,NHW,40.2991017,1.094574068,3366,8352543.5,2,6,1,45,LVC
Male,75+,NHB,68.30856103,3.985763739,585.5,857140,2,6,2,46,LVC
Male,75+,HIS,77.62810026,4.894606094,628.5,809629.5,2,6,3,47,LVC
Male,75+,OTH,79.25696114,7.514724424,409,516043,2,6,4,48,LVC
Female,25-34,NHW,2.008309487,0.193603185,306.5,15261592,1,1,1,1,MLPC
Female,25-34,NHB,1.537104798,0.28300002,59,3838385,1,1,2,2,MLPC
Female,25-34,HIS,1.502060485,0.262373158,79,5259442,1,1,3,3,MLPC
Female,25-34,OTH,1.917289053,0.45421014,42.5,2216671.5,1,1,4,4,MLPC
Male,25-34,NHW,3.19888933,0.224915324,500.5,15646055.5,2,1,1,5,MLPC
Male,25-34,NHB,2.419163181,0.418150174,88,3637621.5,2,1,2,6,MLPC
Male,25-34,HIS,1.547803331,0.263017278,87.5,5653173,2,1,3,7,MLPC
Male,25-34,OTH,4.067165508,0.715345846,84.5,2077614,2,1,4,8,MLPC
Female,35-44,NHW,2.008309487,0.193603185,306.5,15261592,1,2,1,9,MLPC
Female,35-44,NHB,1.537104798,0.28300002,59,3838385,1,2,2,10,MLPC
Female,35-44,HIS,1.502060485,0.262373158,79,5259442,1,2,3,11,MLPC
Female,35-44,OTH,1.917289053,0.45421014,42.5,2216671.5,1,2,4,12,MLPC
Male,35-44,NHW,3.19888933,0.224915324,500.5,15646055.5,2,2,1,13,MLPC
Male,35-44,NHB,2.419163181,0.418150174,88,3637621.5,2,2,2,14,MLPC
Male,35-44,HIS,1.547803331,0.263017278,87.5,5653173,2,2,3,15,MLPC
Male,35-44,OTH,4.067165508,0.715345846,84.5,2077614,2,2,4,16,MLPC
Female,45-54,NHW,9.621852083,0.357113106,1370,14238423,1,3,1,17,MLPC
Female,45-54,NHB,7.58650539,0.752900213,217,2860342,1,3,2,18,MLPC
Female,45-54,HIS,4.512916278,0.485530396,145,3213000,1,3,3,19,MLPC
Female,45-54,OTH,8.37087146,1.087818467,128,1529112,1,3,4,20,MLPC
Male,45-54,NHW,30.90826969,0.655024672,4357,14096551,2,3,1,21,MLPC
Male,45-54,NHB,18.58547897,1.206156525,470,2528856,2,3,2,22,MLPC
Male,45-54,HIS,12.31605378,0.826051806,403,3272152,2,3,3,23,MLPC
Male,45-54,OTH,18.41097738,2.102340581,249,1352454,2,3,4,24,MLPC
Female,55-64,NHW,17.57593917,0.5,2656,15111568,1,4,1,25,MLPC
Female,55-64,NHB,15.07755517,1.046426559,384,2546832,1,4,2,26,MLPC
Female,55-64,HIS,8.779399616,0.860097566,193,2198328,1,4,3,27,MLPC
Female,55-64,OTH,12.2636978,1.358882561,156,1272047,1,4,4,28,MLPC
Male,55-64,NHW,60.63127844,0.948578541,8740,14415002,2,4,1,29,MLPC
Male,55-64,NHB,43.13046732,2.034483698,922,2137700,2,4,2,30,MLPC
Male,55-64,HIS,26.42188859,1.573754068,544,2058899,2,4,3,31,MLPC
Male,55-64,OTH,28.61074657,3.827690399,305,1066033,2,4,4,32,MLPC
Female,65-74,NHW,25.16514566,0.805590665,2597,10319829,1,5,1,33,MLPC
Female,65-74,NHB,15.28013782,1.77988761,195,1276166.5,1,5,2,34,MLPC
Female,65-74,HIS,17.86676458,2.122789069,190.5,1066225.5,1,5,3,35,MLPC
Female,65-74,OTH,19.34079983,2.737737834,129.5,669569,1,5,4,36,MLPC
Male,65-74,NHW,69.05082266,1.431030501,5767.5,8352543.5,2,5,1,37,MLPC
Male,65-74,NHB,49.52516508,3.696905446,424.5,857140,2,5,2,38,MLPC
Male,65-74,HIS,44.95883611,3.742644884,364,809629.5,2,5,3,39,MLPC
Male,65-74,OTH,36.81863721,4.553047999,190,516043,2,5,4,40,MLPC
Female,75+,NHW,25.16514566,0.805590665,2597,10319829,1,6,1,41,MLPC
Female,75+,NHB,15.28013782,1.77988761,195,1276166.5,1,6,2,42,MLPC
Female,75+,HIS,17.86676458,2.122789069,190.5,1066225.5,1,6,3,43,MLPC
Female,75+,OTH,19.34079983,2.737737834,129.5,669569,1,6,4,44,MLPC
Male,75+,NHW,69.05082266,1.431030501,5767.5,8352543.5,2,6,1,45,MLPC
Male,75+,NHB,49.52516508,3.696905446,424.5,857140,2,6,2,46,MLPC
Male,75+,HIS,44.95883611,3.742644884,364,809629.5,2,6,3,47,MLPC
Male,75+,OTH,36.81863721,4.553047999,190,516043,2,6,4,48,MLPC
Female,25-34,NHW,0.376762791,0.062171225,57.5,15261592,1,1,1,1,MMC
Female,25-34,NHB,1.068157571,0.248230694,41,3838385,1,1,2,2,MMC
Female,25-34,HIS,0.399281901,0.130287326,21,5259442,1,1,3,3,MMC
Female,25-34,OTH,0.518795861,0.063119384,11.5,2216671.5,1,1,4,4,MMC
Male,25-34,NHW,0.476158352,0.107726449,74.5,15646055.5,2,1,1,5,MMC
Male,25-34,NHB,1.484486498,0.356874488,54,3637621.5,2,1,2,6,MMC
Male,25-34,HIS,0.645655104,0.186126068,36.5,5653173,2,1,3,7,MMC
Male,25-34,OTH,0.649783839,0.076518111,13.5,2077614,2,1,4,8,MMC
Female,35-44,NHW,0.376762791,0.062171225,57.5,15261592,1,2,1,9,MMC
Female,35-44,NHB,1.068157571,0.248230694,41,3838385,1,2,2,10,MMC
Female,35-44,HIS,0.399281901,0.130287326,21,5259442,1,2,3,11,MMC
Female,35-44,OTH,0.518795861,0.063119384,11.5,2216671.5,1,2,4,12,MMC
Male,35-44,NHW,0.476158352,0.107726449,74.5,15646055.5,2,2,1,13,MMC
Male,35-44,NHB,1.484486498,0.356874488,54,3637621.5,2,2,2,14,MMC
Male,35-44,HIS,0.645655104,0.186126068,36.5,5653173,2,2,3,15,MMC
Male,35-44,OTH,0.649783839,0.076518111,13.5,2077614,2,2,4,16,MMC
Female,45-54,NHW,3.595903844,0.2,512,14238423,1,3,1,17,MMC
Female,45-54,NHB,11.29235595,0.852705436,323,2860342,1,3,2,18,MMC
Female,45-54,HIS,4.793028322,0.576114929,154,3213000,1,3,3,19,MMC
Female,45-54,OTH,2.681294765,0.4187659,41,1529112,1,3,4,20,MMC
Male,45-54,NHW,5.093444489,0.257993232,718,14096551,2,3,1,21,MMC
Male,45-54,NHB,12.33759455,1.006981282,312,2528856,2,3,2,22,MMC
Male,45-54,HIS,5.287040455,0.577642414,173,3272152,2,3,3,23,MMC
Male,45-54,OTH,3.770923078,0.604487317,51,1352454,2,3,4,24,MMC
Female,55-64,NHW,8.682090436,0.351473725,1312,15111568,1,4,1,25,MMC
Female,55-64,NHB,23.28382869,1.395246299,593,2546832,1,4,2,26,MMC
Female,55-64,HIS,9.279779905,0.905347427,204,2198328,1,4,3,27,MMC
Female,55-64,OTH,6.367689244,0.940046989,81,1272047,1,4,4,28,MMC
Male,55-64,NHW,13.24314766,0.450041591,1909,14415002,2,4,1,29,MMC
Male,55-64,NHB,30.68718716,1.737108174,656,2137700,2,4,2,30,MMC
Male,55-64,HIS,13.55093183,1.185439126,279,2058899,2,4,3,31,MMC
Male,55-64,OTH,10.69385282,1.40441692,114,1066033,2,4,4,32,MMC
Female,65-74,NHW,20.59142647,0.729038952,2125,10319829,1,5,1,33,MMC
Female,65-74,NHB,50.30691528,3.19788561,642,1276166.5,1,5,2,34,MMC
Female,65-74,HIS,23.82235278,2.406373919,254,1066225.5,1,5,3,35,MMC
Female,65-74,OTH,14.71095585,2.135114835,98.5,669569,1,5,4,36,MMC
Male,65-74,NHW,34.25902541,1.057860308,2861.5,8352543.5,2,5,1,37,MMC
Male,65-74,NHB,69.18356395,4.673167096,593,857140,2,5,2,38,MMC
Male,65-74,HIS,32.85453408,3.328104883,266,809629.5,2,5,3,39,MMC
Male,65-74,OTH,22.76942038,3.324078404,117.5,516043,2,5,4,40,MMC
Female,75+,NHW,20.59142647,0.729038952,2125,10319829,1,6,1,41,MMC
Female,75+,NHB,50.30691528,3.19788561,642,1276166.5,1,6,2,42,MMC
Female,75+,HIS,23.82235278,2.406373919,254,1066225.5,1,6,3,43,MMC
Female,75+,OTH,14.71095585,2.135114835,98.5,669569,1,6,4,44,MMC
Male,75+,NHW,34.25902541,1.057860308,2861.5,8352543.5,2,6,1,45,MMC
Male,75+,NHB,69.18356395,4.673167096,593,857140,2,6,2,46,MMC
Male,75+,HIS,32.85453408,3.328104883,266,809629.5,2,6,3,47,MMC
Male,75+,OTH,22.76942038,3.324078404,117.5,516043,2,6,4,48,MMC
Female,25-34,NHW,4.311476811,0.270217779,658,15261592,1,1,1,1,OC
Female,25-34,NHB,2.983025413,0.452846482,114.5,3838385,1,1,2,2,OC
Female,25-34,HIS,4.002325722,0.451188372,210.5,5259442,1,1,3,3,OC
Female,25-34,OTH,4.511268359,0.687509948,100,2216671.5,1,1,4,4,OC
Male,25-34,NHW,0,0,0,15646055.5,2,1,1,5,OC
Male,25-34,NHB,0,0,0,3637621.5,2,1,2,6,OC
Male,25-34,HIS,0,0,0,5653173,2,1,3,7,OC
Male,25-34,OTH,0,0,0,2077614,2,1,4,8,OC
Female,35-44,NHW,4.311476811,0.270217779,658,15261592,1,2,1,9,OC
Female,35-44,NHB,2.983025413,0.452846482,114.5,3838385,1,2,2,10,OC
Female,35-44,HIS,4.002325722,0.451188372,210.5,5259442,1,2,3,11,OC
Female,35-44,OTH,4.511268359,0.687509948,100,2216671.5,1,2,4,12,OC
Male,35-44,NHW,0,0,0,15646055.5,2,2,1,13,OC
Male,35-44,NHB,0,0,0,3637621.5,2,2,2,14,OC
Male,35-44,HIS,0,0,0,5653173,2,2,3,15,OC
Male,35-44,OTH,0,0,0,2077614,2,2,4,16,OC
Female,45-54,NHW,17.08756651,0.5,2433,14238423,1,3,1,17,OC
Female,45-54,NHB,11.74684706,0.907998322,336,2860342,1,3,2,18,OC
Female,45-54,HIS,14.78369125,0.958061154,475,3213000,1,3,3,19,OC
Female,45-54,OTH,17.00333265,1.509231811,260,1529112,1,3,4,20,OC
Male,45-54,NHW,0,0,0,14096551,2,3,1,21,OC
Male,45-54,NHB,0,0,0,2528856,2,3,2,22,OC
Male,45-54,HIS,0,0,0,3272152,2,3,3,23,OC
Male,45-54,OTH,0,0,0,1352454,2,3,4,24,OC
Female,55-64,NHW,26.19185514,0.6,3958,15111568,1,4,1,25,OC
Female,55-64,NHB,19.78929117,1.24471532,504,2546832,1,4,2,26,OC
Female,55-64,HIS,21.83477625,1.427257259,480,2198328,1,4,3,27,OC
Female,55-64,OTH,23.97710148,2.776929344,305,1272047,1,4,4,28,OC
Male,55-64,NHW,0,0,0,14415002,2,4,1,29,OC
Male,55-64,NHB,0,0,0,2137700,2,4,2,30,OC
Male,55-64,HIS,0,0,0,2058899,2,4,3,31,OC
Male,55-64,OTH,0,0,0,1066033,2,4,4,32,OC
Female,65-74,NHW,38.17892719,0.960880842,3940,10319829,1,5,1,33,OC
Female,65-74,NHB,29.77667883,2.434582694,380,1276166.5,1,5,2,34,OC
Female,65-74,HIS,33.06054864,2.767816834,352.5,1066225.5,1,5,3,35,OC
Female,65-74,OTH,23.67194419,2.885335816,158.5,669569,1,5,4,36,OC
Male,65-74,NHW,0,0,0,8352543.5,2,5,1,37,OC
Male,65-74,NHB,0,0,0,857140,2,5,2,38,OC
Male,65-74,HIS,0,0,0,809629.5,2,5,3,39,OC
Male,65-74,OTH,0,0,0,516043,2,5,4,40,OC
Female,75+,NHW,38.17892719,0.960880842,3940,10319829,1,6,1,41,OC
Female,75+,NHB,29.77667883,2.434582694,380,1276166.5,1,6,2,42,OC
Female,75+,HIS,33.06054864,2.767816834,352.5,1066225.5,1,6,3,43,OC
Female,75+,OTH,23.67194419,2.885335816,158.5,669569,1,6,4,44,OC
Male,75+,NHW,0,0,0,8352543.5,2,6,1,45,OC
Male,75+,NHB,0,0,0,857140,2,6,2,46,OC
Male,75+,HIS,0,0,0,809629.5,2,6,3,47,OC
Male,75+,OTH,0,0,0,516043,2,6,4,48,OC
Female,25-34,NHW,0.524,0,25,4772869.646,1,1,1,1,OSTK
Female,25-34,NHB,2.311,0,95,4109971.084,1,1,2,2,OSTK
Female,25-34,HIS,12.464,0,409,3281347.882,1,1,3,3,OSTK
Female,25-34,OTH,31.895,0,1258,3944246.444,1,1,4,4,OSTK
Male,25-34,NHW,70.975,0,3364,4739724.718,2,1,1,5,OSTK
Male,25-34,NHB,1111.995,0,34277,3082478.313,2,1,2,6,OSTK
Male,25-34,HIS,0.694,0,23,3314492.81,2,1,3,7,OSTK
Male,25-34,OTH,2.99,0,111,3712231.947,2,1,4,8,OSTK
Female,35-44,NHW,11.777,0,566,4806014.575,1,2,1,9,OSTK
Female,35-44,NHB,51.888,0,1909,3679087.019,1,2,2,10,OSTK
Female,35-44,HIS,85.636,0,3917,4574000.078,1,2,3,11,OSTK
Female,35-44,OTH,532.769,0,17482,3281347.882,1,2,4,12,OSTK
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,OSTK
Male,35-44,NHB,1.898,0,56,2949898.601,2,2,2,14,OSTK
Male,35-44,HIS,7.06,0,234,3314492.81,2,2,3,15,OSTK
Male,35-44,OTH,18.758,0,572,3049333.385,2,2,4,16,OSTK
Female,45-54,NHW,19.794,0,866,4375130.509,1,3,1,17,OSTK
Female,45-54,NHB,97.188,0,3479,3579652.235,1,3,2,18,OSTK
Female,45-54,HIS,0.458,0,17,3712231.947,1,3,3,19,OSTK
Female,45-54,OTH,2.139,0,78,3645942.091,1,3,4,20,OSTK
Male,45-54,NHW,7.096,0,294,4143116.013,2,3,1,21,OSTK
Male,45-54,NHB,22.744,0,784,3447072.522,2,3,2,22,OSTK
Male,45-54,HIS,33.439,0,1064,3181913.098,2,3,3,23,OSTK
Male,45-54,OTH,46.804,0,1784,3811666.732,2,3,4,24,OSTK
Female,55-64,NHW,0.142,0,8,5634637.777,1,4,1,25,OSTK
Female,55-64,NHB,0.26,0,15,5767217.489,1,4,2,26,OSTK
Female,55-64,HIS,1.207,0,64,5303188.496,1,4,3,27,OSTK
Female,55-64,OTH,3.634,0,159,4375130.509,1,4,4,28,OSTK
Male,55-64,NHW,4.655,0,287,6164956.627,2,4,1,29,OSTK
Male,55-64,NHB,35.002,0,1775,5071173.999,2,4,2,30,OSTK
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,OSTK
Male,55-64,OTH,0.95,0,34,3579652.235,2,4,4,32,OSTK
Female,65-74,NHW,1.867,0,99,5303188.496,1,5,1,33,OSTK
Female,65-74,NHB,7.03,0,233,3314492.81,1,5,2,34,OSTK
Female,65-74,HIS,10.971,0,360,3281347.882,1,5,3,35,OSTK
Female,65-74,OTH,52.341,0,1145,2187565.255,1,5,4,36,OSTK
Male,65-74,NHW,0.032,0,2,6231246.483,2,5,1,37,OSTK
Male,65-74,NHB,0.13,0,5,3844811.66,2,5,2,38,OSTK
Male,65-74,HIS,1.153,0,34,2949898.601,2,5,3,39,OSTK
Male,65-74,OTH,3.783,0,84,2220710.183,2,5,4,40,OSTK
Female,75+,NHW,2.798,0,204,7291884.182,1,6,1,41,OSTK
Female,75+,NHB,48.108,0,1164,2419579.751,1,6,2,42,OSTK
Female,75+,HIS,0.077,0,1,1292652.196,1,6,3,43,OSTK
Female,75+,OTH,0.647,0,9,1392086.98,1,6,4,44,OSTK
Male,75+,NHW,0.832,0,64,7689623.319,2,6,1,45,OSTK
Male,75+,NHB,6.764,0,139,2054985.542,2,6,2,46,OSTK
Male,75+,HIS,23.854,0,253,1060637.699,2,6,3,47,OSTK
Male,75+,OTH,65.599,0,761,1160072.484,2,6,4,48,OSTK
Female,25-34,NHW,0.524,0,25,4772869.646,1,1,1,1,OSTK_medBMI
Female,25-34,NHB,2.311,0,95,4109971.084,1,1,2,2,OSTK_medBMI
Female,25-34,HIS,12.464,0,409,3281347.882,1,1,3,3,OSTK_medBMI
Female,25-34,OTH,31.895,0,1258,3944246.444,1,1,4,4,OSTK_medBMI
Male,25-34,NHW,70.975,0,3364,4739724.718,2,1,1,5,OSTK_medBMI
Male,25-34,NHB,1111.995,0,34277,3082478.313,2,1,2,6,OSTK_medBMI
Male,25-34,HIS,0.694,0,23,3314492.81,2,1,3,7,OSTK_medBMI
Male,25-34,OTH,2.99,0,111,3712231.947,2,1,4,8,OSTK_medBMI
Female,35-44,NHW,11.777,0,566,4806014.575,1,2,1,9,OSTK_medBMI
Female,35-44,NHB,51.888,0,1909,3679087.019,1,2,2,10,OSTK_medBMI
Female,35-44,HIS,85.636,0,3917,4574000.078,1,2,3,11,OSTK_medBMI
Female,35-44,OTH,532.769,0,17482,3281347.882,1,2,4,12,OSTK_medBMI
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,OSTK_medBMI
Male,35-44,NHB,1.898,0,56,2949898.601,2,2,2,14,OSTK_medBMI
Male,35-44,HIS,7.06,0,234,3314492.81,2,2,3,15,OSTK_medBMI
Male,35-44,OTH,18.758,0,572,3049333.385,2,2,4,16,OSTK_medBMI
Female,45-54,NHW,19.794,0,866,4375130.509,1,3,1,17,OSTK_medBMI
Female,45-54,NHB,97.188,0,3479,3579652.235,1,3,2,18,OSTK_medBMI
Female,45-54,HIS,0.458,0,17,3712231.947,1,3,3,19,OSTK_medBMI
Female,45-54,OTH,2.139,0,78,3645942.091,1,3,4,20,OSTK_medBMI
Male,45-54,NHW,7.096,0,294,4143116.013,2,3,1,21,OSTK_medBMI
Male,45-54,NHB,22.744,0,784,3447072.522,2,3,2,22,OSTK_medBMI
Male,45-54,HIS,33.439,0,1064,3181913.098,2,3,3,23,OSTK_medBMI
Male,45-54,OTH,46.804,0,1784,3811666.732,2,3,4,24,OSTK_medBMI
Female,55-64,NHW,0.142,0,8,5634637.777,1,4,1,25,OSTK_medBMI
Female,55-64,NHB,0.26,0,15,5767217.489,1,4,2,26,OSTK_medBMI
Female,55-64,HIS,1.207,0,64,5303188.496,1,4,3,27,OSTK_medBMI
Female,55-64,OTH,3.634,0,159,4375130.509,1,4,4,28,OSTK_medBMI
Male,55-64,NHW,4.655,0,287,6164956.627,2,4,1,29,OSTK_medBMI
Male,55-64,NHB,35.002,0,1775,5071173.999,2,4,2,30,OSTK_medBMI
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,OSTK_medBMI
Male,55-64,OTH,0.95,0,34,3579652.235,2,4,4,32,OSTK_medBMI
Female,65-74,NHW,1.867,0,99,5303188.496,1,5,1,33,OSTK_medBMI
Female,65-74,NHB,7.03,0,233,3314492.81,1,5,2,34,OSTK_medBMI
Female,65-74,HIS,10.971,0,360,3281347.882,1,5,3,35,OSTK_medBMI
Female,65-74,OTH,52.341,0,1145,2187565.255,1,5,4,36,OSTK_medBMI
Male,65-74,NHW,0.032,0,2,6231246.483,2,5,1,37,OSTK_medBMI
Male,65-74,NHB,0.13,0,5,3844811.66,2,5,2,38,OSTK_medBMI
Male,65-74,HIS,1.153,0,34,2949898.601,2,5,3,39,OSTK_medBMI
Male,65-74,OTH,3.783,0,84,2220710.183,2,5,4,40,OSTK_medBMI
Female,75+,NHW,2.798,0,204,7291884.182,1,6,1,41,OSTK_medBMI
Female,75+,NHB,48.108,0,1164,2419579.751,1,6,2,42,OSTK_medBMI
Female,75+,HIS,0.077,0,1,1292652.196,1,6,3,43,OSTK_medBMI
Female,75+,OTH,0.647,0,9,1392086.98,1,6,4,44,OSTK_medBMI
Male,75+,NHW,0.832,0,64,7689623.319,2,6,1,45,OSTK_medBMI
Male,75+,NHB,6.764,0,139,2054985.542,2,6,2,46,OSTK_medBMI
Male,75+,HIS,23.854,0,253,1060637.699,2,6,3,47,OSTK_medBMI
Male,75+,OTH,65.599,0,761,1160072.484,2,6,4,48,OSTK_medBMI
Female,25-34,NHW,0.524,0,25,4772869.646,1,1,1,1,OSTK_medSBP
Female,25-34,NHB,2.311,0,95,4109971.084,1,1,2,2,OSTK_medSBP
Female,25-34,HIS,12.464,0,409,3281347.882,1,1,3,3,OSTK_medSBP
Female,25-34,OTH,31.895,0,1258,3944246.444,1,1,4,4,OSTK_medSBP
Male,25-34,NHW,70.975,0,3364,4739724.718,2,1,1,5,OSTK_medSBP
Male,25-34,NHB,1111.995,0,34277,3082478.313,2,1,2,6,OSTK_medSBP
Male,25-34,HIS,0.694,0,23,3314492.81,2,1,3,7,OSTK_medSBP
Male,25-34,OTH,2.99,0,111,3712231.947,2,1,4,8,OSTK_medSBP
Female,35-44,NHW,11.777,0,566,4806014.575,1,2,1,9,OSTK_medSBP
Female,35-44,NHB,51.888,0,1909,3679087.019,1,2,2,10,OSTK_medSBP
Female,35-44,HIS,85.636,0,3917,4574000.078,1,2,3,11,OSTK_medSBP
Female,35-44,OTH,532.769,0,17482,3281347.882,1,2,4,12,OSTK_medSBP
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,OSTK_medSBP
Male,35-44,NHB,1.898,0,56,2949898.601,2,2,2,14,OSTK_medSBP
Male,35-44,HIS,7.06,0,234,3314492.81,2,2,3,15,OSTK_medSBP
Male,35-44,OTH,18.758,0,572,3049333.385,2,2,4,16,OSTK_medSBP
Female,45-54,NHW,19.794,0,866,4375130.509,1,3,1,17,OSTK_medSBP
Female,45-54,NHB,97.188,0,3479,3579652.235,1,3,2,18,OSTK_medSBP
Female,45-54,HIS,0.458,0,17,3712231.947,1,3,3,19,OSTK_medSBP
Female,45-54,OTH,2.139,0,78,3645942.091,1,3,4,20,OSTK_medSBP
Male,45-54,NHW,7.096,0,294,4143116.013,2,3,1,21,OSTK_medSBP
Male,45-54,NHB,22.744,0,784,3447072.522,2,3,2,22,OSTK_medSBP
Male,45-54,HIS,33.439,0,1064,3181913.098,2,3,3,23,OSTK_medSBP
Male,45-54,OTH,46.804,0,1784,3811666.732,2,3,4,24,OSTK_medSBP
Female,55-64,NHW,0.142,0,8,5634637.777,1,4,1,25,OSTK_medSBP
Female,55-64,NHB,0.26,0,15,5767217.489,1,4,2,26,OSTK_medSBP
Female,55-64,HIS,1.207,0,64,5303188.496,1,4,3,27,OSTK_medSBP
Female,55-64,OTH,3.634,0,159,4375130.509,1,4,4,28,OSTK_medSBP
Male,55-64,NHW,4.655,0,287,6164956.627,2,4,1,29,OSTK_medSBP
Male,55-64,NHB,35.002,0,1775,5071173.999,2,4,2,30,OSTK_medSBP
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,OSTK_medSBP
Male,55-64,OTH,0.95,0,34,3579652.235,2,4,4,32,OSTK_medSBP
Female,65-74,NHW,1.867,0,99,5303188.496,1,5,1,33,OSTK_medSBP
Female,65-74,NHB,7.03,0,233,3314492.81,1,5,2,34,OSTK_medSBP
Female,65-74,HIS,10.971,0,360,3281347.882,1,5,3,35,OSTK_medSBP
Female,65-74,OTH,52.341,0,1145,2187565.255,1,5,4,36,OSTK_medSBP
Male,65-74,NHW,0.032,0,2,6231246.483,2,5,1,37,OSTK_medSBP
Male,65-74,NHB,0.13,0,5,3844811.66,2,5,2,38,OSTK_medSBP
Male,65-74,HIS,1.153,0,34,2949898.601,2,5,3,39,OSTK_medSBP
Male,65-74,OTH,3.783,0,84,2220710.183,2,5,4,40,OSTK_medSBP
Female,75+,NHW,2.798,0,204,7291884.182,1,6,1,41,OSTK_medSBP
Female,75+,NHB,48.108,0,1164,2419579.751,1,6,2,42,OSTK_medSBP
Female,75+,HIS,0.077,0,1,1292652.196,1,6,3,43,OSTK_medSBP
Female,75+,OTH,0.647,0,9,1392086.98,1,6,4,44,OSTK_medSBP
Male,75+,NHW,0.832,0,64,7689623.319,2,6,1,45,OSTK_medSBP
Male,75+,NHB,6.764,0,139,2054985.542,2,6,2,46,OSTK_medSBP
Male,75+,HIS,23.854,0,253,1060637.699,2,6,3,47,OSTK_medSBP
Male,75+,OTH,65.599,0,761,1160072.484,2,6,4,48,OSTK_medSBP
Female,25-34,NHW,2.074,0,99,4772869.646,1,1,1,1,OTH
Female,25-34,NHB,5.596,0,230,4109971.084,1,1,2,2,OTH
Female,25-34,HIS,15.36,0,504,3281347.882,1,1,3,3,OTH
Female,25-34,OTH,25.379,0,1001,3944246.444,1,1,4,4,OTH
Male,25-34,NHW,38.884,0,1843,4739724.718,2,1,1,5,OTH
Male,25-34,NHB,472.704,0,14571,3082478.313,2,1,2,6,OTH
Male,25-34,HIS,3.681,0,122,3314492.81,2,1,3,7,OTH
Male,25-34,OTH,6.896,0,256,3712231.947,2,1,4,8,OTH
Female,35-44,NHW,13.046,0,627,4806014.575,1,2,1,9,OTH
Female,35-44,NHB,34.139,0,1256,3679087.019,1,2,2,10,OTH
Female,35-44,HIS,39.287,0,1797,4574000.078,1,2,3,11,OTH
Female,35-44,OTH,265.592,0,8715,3281347.882,1,2,4,12,OTH
Male,35-44,NHW,1.341,0,52,3877956.588,2,2,1,13,OTH
Male,35-44,NHB,3.932,0,116,2949898.601,2,2,2,14,OTH
Male,35-44,HIS,6.215,0,206,3314492.81,2,2,3,15,OTH
Male,35-44,OTH,11.15,0,340,3049333.385,2,2,4,16,OTH
Female,45-54,NHW,8.114,0,355,4375130.509,1,3,1,17,OTH
Female,45-54,NHB,24.248,0,868,3579652.235,1,3,2,18,OTH
Female,45-54,HIS,1.401,0,52,3712231.947,1,3,3,19,OTH
Female,45-54,OTH,2.962,0,108,3645942.091,1,3,4,20,OTH
Male,45-54,NHW,4.61,0,191,4143116.013,2,3,1,21,OTH
Male,45-54,NHB,7.746,0,267,3447072.522,2,3,2,22,OTH
Male,45-54,HIS,8.391,0,267,3181913.098,2,3,3,23,OTH
Male,45-54,OTH,10.206,0,389,3811666.732,2,3,4,24,OTH
Female,55-64,NHW,0.266,0,15,5634637.777,1,4,1,25,OTH
Female,55-64,NHB,0.711,0,41,5767217.489,1,4,2,26,OTH
Female,55-64,HIS,1.471,0,78,5303188.496,1,4,3,27,OTH
Female,55-64,OTH,2.034,0,89,4375130.509,1,4,4,28,OTH
Male,55-64,NHW,2.206,0,136,6164956.627,2,4,1,29,OTH
Male,55-64,NHB,10.668,0,541,5071173.999,2,4,2,30,OTH
Male,55-64,HIS,0.612,0,30,4905449.359,2,4,3,31,OTH
Male,55-64,OTH,1.62,0,58,3579652.235,2,4,4,32,OTH
Female,65-74,NHW,1.565,0,83,5303188.496,1,5,1,33,OTH
Female,65-74,NHB,3.258,0,108,3314492.81,1,5,2,34,OTH
Female,65-74,HIS,4.145,0,136,3281347.882,1,5,3,35,OTH
Female,65-74,OTH,14.445,0,316,2187565.255,1,5,4,36,OTH
Male,65-74,NHW,0.16,0,10,6231246.483,2,5,1,37,OTH
Male,65-74,NHB,0.364,0,14,3844811.66,2,5,2,38,OTH
Male,65-74,HIS,0.746,0,22,2949898.601,2,5,3,39,OTH
Male,65-74,OTH,2.161,0,48,2220710.183,2,5,4,40,OTH
Female,75+,NHW,1.138,0,83,7291884.182,1,6,1,41,OTH
Female,75+,NHB,11.779,0,285,2419579.751,1,6,2,42,OTH
Female,75+,HIS,0.619,0,8,1292652.196,1,6,3,43,OTH
Female,75+,OTH,1.078,0,15,1392086.98,1,6,4,44,OTH
Male,75+,NHW,0.299,0,23,7689623.319,2,6,1,45,OTH
