foodcode,description,fcidcode,fcid_desc,Foodgroup_FCID
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",600350001,"Soybean, oil-babyfood",babyfood
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",1400114001,"Coconut, oil-babyfood",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",1500123001,"Corn, field, starch-babyfood",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",101052001,"Beet, sugar-babyfood",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",600350001,"Soybean, oil-babyfood",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",2002330001,"Safflower, oil-babyfood",babyfood
11710806,"Infant formula, with fiber, ready-to-feed (PediaSure Fiber)",9500362001,"Sugarcane, sugar-babyfood",babyfood
