subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
23,3,2,3,OTH_medBMI,113,0,3207152,45-54,Male,HIS
24,3,2,4,OTH_medBMI,33,0,2807268,45-54,Male,OTH
25,4,1,1,OTH_medBMI,1071,0,16626401,55-64,Female,NHW
26,4,1,2,OTH_medBMI,387,0,3005374,55-64,Female,NHB
27,4,1,3,OTH_medBMI,123,0,2911586,55-64,Female,HIS
28,4,1,4,OTH_medBMI,49,0,2629488,55-64,Female,OTH
29,4,2,1,OTH_medBMI,1496,0,15564860,55-64,Male,NHW
30,4,2,2,OTH_medBMI,366,0,2050599,55-64,Male,NHB
31,4,2,3,OTH_medBMI,168,0,2832735,55-64,Male,HIS
32,4,2,4,OTH_medBMI,51,0,2195076,55-64,Male,OTH
33,5,1,1,OTH_medBMI,2153,0,11513863,65-74,Female,NHW
34,5,1,2,OTH_medBMI,538,0,1390166,65-74,Female,NHB
35,5,1,3,OTH_medBMI,212,0,1616432,65-74,Female,HIS
36,5,1,4,OTH_medBMI,74,0,1089947,65-74,Female,OTH
37,5,2,1,OTH_medBMI,2372,0,10345066,65-74,Male,NHW
38,5,2,2,OTH_medBMI,364,0,1099252,65-74,Male,NHB
39,5,2,3,OTH_medBMI,161,0,1168063,65-74,Male,HIS
40,5,2,4,OTH_medBMI,76,0,989548,65-74,Male,OTH
41,6,1,1,OTH_medBMI,14844,0,9145660,75+,Female,NHW
42,6,1,2,OTH_medBMI,1083,0,1249362,75+,Female,NHB
43,6,1,3,OTH_medBMI,663,0,737080,75+,Female,HIS
44,6,1,4,OTH_medBMI,419,0,689818,75+,Female,OTH
45,6,2,1,OTH_medBMI,9270,0,6831819,75+,Male,NHW
46,6,2,2,OTH_medBMI,551,0,670963,75+,Male,NHB
47,6,2,3,OTH_medBMI,395,0,548525,75+,Male,HIS
48,6,2,4,OTH_medBMI,250,0,638884,75+,Male,OTH
1,1,1,1,OTH_medSBP,155,0,18192633,20-34,Female,NHW
2,1,1,2,OTH_medSBP,85,0,4596338,20-34,Female,NHB
3,1,1,3,OTH_medSBP,28,0,6549965,20-34,Female,HIS
4,1,1,4,OTH_medSBP,9,0,3878604,20-34,Female,OTH
5,1,2,1,OTH_medSBP,172,0,19295314,20-34,Male,NHW
6,1,2,2,OTH_medSBP,83,0,4186659,20-34,Male,NHB
7,1,2,3,OTH_medSBP,31,0,6886181,20-34,Male,HIS
8,1,2,4,OTH_medSBP,15,0,3785306,20-34,Male,OTH
9,2,1,1,OTH_medSBP,253,0,10789518,35-44,Female,NHW
10,2,1,2,OTH_medSBP,139,0,2841551,35-44,Female,NHB
11,2,1,3,OTH_medSBP,46,0,4706043,35-44,Female,HIS
12,2,1,4,OTH_medSBP,9,0,2705155,35-44,Female,OTH
13,2,2,1,OTH_medSBP,258,0,10698668,35-44,Male,NHW
14,2,2,2,OTH_medSBP,137,0,2373836,35-44,Male,NHB
15,2,2,3,OTH_medSBP,75,0,4477083,35-44,Male,HIS
16,2,2,4,OTH_medSBP,38,0,2268050,35-44,Male,OTH
17,3,1,1,OTH_medSBP,499,0,12961330,45-54,Female,NHW
18,3,1,2,OTH_medSBP,244,0,2294986,45-54,Female,NHB
19,3,1,3,OTH_medSBP,77,0,2981376,45-54,Female,HIS
20,3,1,4,OTH_medSBP,31,0,1908325,45-54,Female,OTH
21,3,2,1,OTH_medSBP,603,0,10622756,45-54,Male,NHW
22,3,2,2,OTH_medSBP,250,0,2323392,45-54,Male,NHB
23,3,2,3,OTH_medSBP,113,0,3207152,45-54,Male,HIS
24,3,2,4,OTH_medSBP,33,0,2807268,45-54,Male,OTH
25,4,1,1,OTH_medSBP,1071,0,16626401,55-64,Female,NHW
26,4,1,2,OTH_medSBP,387,0,3005374,55-64,Female,NHB
27,4,1,3,OTH_medSBP,123,0,2911586,55-64,Female,HIS
28,4,1,4,OTH_medSBP,49,0,2629488,55-64,Female,OTH
29,4,2,1,OTH_medSBP,1496,0,15564860,55-64,Male,NHW
30,4,2,2,OTH_medSBP,366,0,2050599,55-64,Male,NHB
31,4,2,3,OTH_medSBP,168,0,2832735,55-64,Male,HIS
32,4,2,4,OTH_medSBP,51,0,2195076,55-64,Male,OTH
33,5,1,1,OTH_medSBP,2153,0,11513863,65-74,Female,NHW
34,5,1,2,OTH_medSBP,538,0,1390166,65-74,Female,NHB
35,5,1,3,OTH_medSBP,212,0,1616432,65-74,Female,HIS
36,5,1,4,OTH_medSBP,74,0,1089947,65-74,Female,OTH
37,5,2,1,OTH_medSBP,2372,0,10345066,65-74,Male,NHW
38,5,2,2,OTH_medSBP,364,0,1099252,65-74,Male,NHB
39,5,2,3,OTH_medSBP,161,0,1168063,65-74,Male,HIS
40,5,2,4,OTH_medSBP,76,0,989548,65-74,Male,OTH
41,6,1,1,OTH_medSBP,14844,0,9145660,75+,Female,NHW
42,6,1,2,OTH_medSBP,1083,0,1249362,75+,Female,NHB
43,6,1,3,OTH_medSBP,663,0,737080,75+,Female,HIS
44,6,1,4,OTH_medSBP,419,0,689818,75+,Female,OTH
45,6,2,1,OTH_medSBP,9270,0,6831819,75+,Male,NHW
46,6,2,2,OTH_medSBP,551,0,670963,75+,Male,NHB
47,6,2,3,OTH_medSBP,395,0,548525,75+,Male,HIS
48,6,2,4,OTH_medSBP,250,0,638884,75+,Male,OTH
1,1,1,1,PC,89,0,18192633,20-34,Female,NHW
2,1,1,2,PC,44,0,4596338,20-34,Female,NHB
3,1,1,3,PC,60,0,6549965,20-34,Female,HIS
4,1,1,4,PC,23,0,3878604,20-34,Female,OTH
5,1,2,1,PC,85,0,19295314,20-34,Male,NHW
6,1,2,2,PC,8,0,4186659,20-34,Male,NHB
7,1,2,3,PC,23,0,6886181,20-34,Male,HIS
8,1,2,4,PC,4,0,3785306,20-34,Male,OTH
9,2,1,1,PC,242,0,10789518,35-44,Female,NHW
10,2,1,2,PC,86,0,2841551,35-44,Female,NHB
11,2,1,3,PC,101,0,4706043,35-44,Female,HIS
12,2,1,4,PC,42,0,2705155,35-44,Female,OTH
13,2,2,1,PC,265,0,10698668,35-44,Male,NHW
14,2,2,2,PC,47,0,2373836,35-44,Male,NHB
15,2,2,3,PC,80,0,4477083,35-44,Male,HIS
16,2,2,4,PC,28,0,2268050,35-44,Male,OTH
17,3,1,1,PC,887,0,12961330,45-54,Female,NHW
18,3,1,2,PC,216,0,2294986,45-54,Female,NHB
19,3,1,3,PC,193,0,2981376,45-54,Female,HIS
20,3,1,4,PC,156,0,1908325,45-54,Female,OTH
21,3,2,1,PC,1180,0,10622756,45-54,Male,NHW
22,3,2,2,PC,260,0,2323392,45-54,Male,NHB
23,3,2,3,PC,256,0,3207152,45-54,Male,HIS
24,3,2,4,PC,232,0,2807268,45-54,Male,OTH
25,4,1,1,PC,3517,0,16626401,55-64,Female,NHW
26,4,1,2,PC,1025,0,3005374,55-64,Female,NHB
27,4,1,3,PC,562,0,2911586,55-64,Female,HIS
28,4,1,4,PC,453,0,2629488,55-64,Female,OTH
29,4,2,1,PC,5229,0,15564860,55-64,Male,NHW
30,4,2,2,PC,845,0,2050599,55-64,Male,NHB
31,4,2,3,PC,776,0,2832735,55-64,Male,HIS
32,4,2,4,PC,535,0,2195076,55-64,Male,OTH
33,5,1,1,PC,5635,0,11513863,65-74,Female,NHW
34,5,1,2,PC,907,0,1390166,65-74,Female,NHB
35,5,1,3,PC,769,0,1616432,65-74,Female,HIS
36,5,1,4,PC,414,0,1089947,65-74,Female,OTH
37,5,2,1,PC,6940,0,10345066,65-74,Male,NHW
38,5,2,2,PC,922,0,1099252,65-74,Male,NHB
39,5,2,3,PC,607,0,1168063,65-74,Male,HIS
40,5,2,4,PC,538,0,989548,65-74,Male,OTH
41,6,1,1,PC,7651,0,9145660,75+,Female,NHW
42,6,1,2,PC,1202,0,1249362,75+,Female,NHB
43,6,1,3,PC,615,0,737080,75+,Female,HIS
44,6,1,4,PC,536,0,689818,75+,Female,OTH
45,6,2,1,PC,7271,0,6831819,75+,Male,NHW
46,6,2,2,PC,751,0,670963,75+,Male,NHB
47,6,2,3,PC,503,0,548525,75+,Male,HIS
48,6,2,4,PC,498,0,638884,75+,Male,OTH
1,1,1,1,PVD,0,0,18192633,20-34,Female,NHW
2,1,1,2,PVD,0,0,4596338,20-34,Female,NHB
3,1,1,3,PVD,0,0,6549965,20-34,Female,HIS
4,1,1,4,PVD,0,0,3878604,20-34,Female,OTH
5,1,2,1,PVD,5,0,19295314,20-34,Male,NHW
6,1,2,2,PVD,2,0,4186659,20-34,Male,NHB
7,1,2,3,PVD,2,0,6886181,20-34,Male,HIS
8,1,2,4,PVD,1,0,3785306,20-34,Male,OTH
9,2,1,1,PVD,12,0,10789518,35-44,Female,NHW
10,2,1,2,PVD,3,0,2841551,35-44,Female,NHB
11,2,1,3,PVD,4,0,4706043,35-44,Female,HIS
12,2,1,4,PVD,2,0,2705155,35-44,Female,OTH
13,2,2,1,PVD,9,0,10698668,35-44,Male,NHW
14,2,2,2,PVD,2,0,2373836,35-44,Male,NHB
15,2,2,3,PVD,4,0,4477083,35-44,Male,HIS
16,2,2,4,PVD,2,0,2268050,35-44,Male,OTH
17,3,1,1,PVD,51,0,12961330,45-54,Female,NHW
18,3,1,2,PVD,20,0,2294986,45-54,Female,NHB
19,3,1,3,PVD,9,0,2981376,45-54,Female,HIS
20,3,1,4,PVD,7,0,1908325,45-54,Female,OTH
21,3,2,1,PVD,56,0,10622756,45-54,Male,NHW
22,3,2,2,PVD,25,0,2323392,45-54,Male,NHB
23,3,2,3,PVD,13,0,3207152,45-54,Male,HIS
24,3,2,4,PVD,7,0,2807268,45-54,Male,OTH
25,4,1,1,PVD,200,0,16626401,55-64,Female,NHW
26,4,1,2,PVD,64,0,3005374,55-64,Female,NHB
27,4,1,3,PVD,35,0,2911586,55-64,Female,HIS
28,4,1,4,PVD,9,0,2629488,55-64,Female,OTH
29,4,2,1,PVD,312,0,15564860,55-64,Male,NHW
30,4,2,2,PVD,107,0,2050599,55-64,Male,NHB
31,4,2,3,PVD,38,0,2832735,55-64,Male,HIS
32,4,2,4,PVD,11,0,2195076,55-64,Male,OTH
33,5,1,1,PVD,427,0,11513863,65-74,Female,NHW
34,5,1,2,PVD,109,0,1390166,65-74,Female,NHB
35,5,1,3,PVD,32,0,1616432,65-74,Female,HIS
36,5,1,4,PVD,11,0,1089947,65-74,Female,OTH
37,5,2,1,PVD,643,0,10345066,65-74,Male,NHW
38,5,2,2,PVD,147,0,1099252,65-74,Male,NHB
39,5,2,3,PVD,62,0,1168063,65-74,Male,HIS
40,5,2,4,PVD,16,0,989548,65-74,Male,OTH
41,6,1,1,PVD,2411,0,9145660,75+,Female,NHW
42,6,1,2,PVD,385,0,1249362,75+,Female,NHB
43,6,1,3,PVD,173,0,737080,75+,Female,HIS
44,6,1,4,PVD,74,0,689818,75+,Female,OTH
45,6,2,1,PVD,1665,0,6831819,75+,Male,NHW
46,6,2,2,PVD,279,0,670963,75+,Male,NHB
47,6,2,3,PVD,129,0,548525,75+,Male,HIS
48,6,2,4,PVD,40,0,638884,75+,Male,OTH
1,1,1,1,PVD_medBMI,0,0,18192633,20-34,Female,NHW
2,1,1,2,PVD_medBMI,0,0,4596338,20-34,Female,NHB
3,1,1,3,PVD_medBMI,0,0,6549965,20-34,Female,HIS
4,1,1,4,PVD_medBMI,0,0,3878604,20-34,Female,OTH
5,1,2,1,PVD_medBMI,5,0,19295314,20-34,Male,NHW
6,1,2,2,PVD_medBMI,2,0,4186659,20-34,Male,NHB
7,1,2,3,PVD_medBMI,2,0,6886181,20-34,Male,HIS
8,1,2,4,PVD_medBMI,1,0,3785306,20-34,Male,OTH
9,2,1,1,PVD_medBMI,12,0,10789518,35-44,Female,NHW
10,2,1,2,PVD_medBMI,3,0,2841551,35-44,Female,NHB
11,2,1,3,PVD_medBMI,4,0,4706043,35-44,Female,HIS
12,2,1,4,PVD_medBMI,2,0,2705155,35-44,Female,OTH
13,2,2,1,PVD_medBMI,9,0,10698668,35-44,Male,NHW
14,2,2,2,PVD_medBMI,2,0,2373836,35-44,Male,NHB
15,2,2,3,PVD_medBMI,4,0,4477083,35-44,Male,HIS
16,2,2,4,PVD_medBMI,2,0,2268050,35-44,Male,OTH
17,3,1,1,PVD_medBMI,51,0,12961330,45-54,Female,NHW
18,3,1,2,PVD_medBMI,20,0,2294986,45-54,Female,NHB
19,3,1,3,PVD_medBMI,9,0,2981376,45-54,Female,HIS
20,3,1,4,PVD_medBMI,7,0,1908325,45-54,Female,OTH
21,3,2,1,PVD_medBMI,56,0,10622756,45-54,Male,NHW
22,3,2,2,PVD_medBMI,25,0,2323392,45-54,Male,NHB
23,3,2,3,PVD_medBMI,13,0,3207152,45-54,Male,HIS
24,3,2,4,PVD_medBMI,7,0,2807268,45-54,Male,OTH
25,4,1,1,PVD_medBMI,200,0,16626401,55-64,Female,NHW
26,4,1,2,PVD_medBMI,64,0,3005374,55-64,Female,NHB
27,4,1,3,PVD_medBMI,35,0,2911586,55-64,Female,HIS
28,4,1,4,PVD_medBMI,9,0,2629488,55-64,Female,OTH
29,4,2,1,PVD_medBMI,312,0,15564860,55-64,Male,NHW
30,4,2,2,PVD_medBMI,107,0,2050599,55-64,Male,NHB
31,4,2,3,PVD_medBMI,38,0,2832735,55-64,Male,HIS
32,4,2,4,PVD_medBMI,11,0,2195076,55-64,Male,OTH
33,5,1,1,PVD_medBMI,427,0,11513863,65-74,Female,NHW
34,5,1,2,PVD_medBMI,109,0,1390166,65-74,Female,NHB
35,5,1,3,PVD_medBMI,32,0,1616432,65-74,Female,HIS
36,5,1,4,PVD_medBMI,11,0,1089947,65-74,Female,OTH
37,5,2,1,PVD_medBMI,643,0,10345066,65-74,Male,NHW
38,5,2,2,PVD_medBMI,147,0,1099252,65-74,Male,NHB
39,5,2,3,PVD_medBMI,62,0,1168063,65-74,Male,HIS
40,5,2,4,PVD_medBMI,16,0,989548,65-74,Male,OTH
41,6,1,1,PVD_medBMI,2411,0,9145660,75+,Female,NHW
42,6,1,2,PVD_medBMI,385,0,1249362,75+,Female,NHB
43,6,1,3,PVD_medBMI,173,0,737080,75+,Female,HIS
44,6,1,4,PVD_medBMI,74,0,689818,75+,Female,OTH
45,6,2,1,PVD_medBMI,1665,0,6831819,75+,Male,NHW
46,6,2,2,PVD_medBMI,279,0,670963,75+,Male,NHB
47,6,2,3,PVD_medBMI,129,0,548525,75+,Male,HIS
48,6,2,4,PVD_medBMI,40,0,638884,75+,Male,OTH
1,1,1,1,PVD_medSBP,0,0,18192633,20-34,Female,NHW
2,1,1,2,PVD_medSBP,0,0,4596338,20-34,Female,NHB
3,1,1,3,PVD_medSBP,0,0,6549965,20-34,Female,HIS
4,1,1,4,PVD_medSBP,0,0,3878604,20-34,Female,OTH
5,1,2,1,PVD_medSBP,5,0,19295314,20-34,Male,NHW
6,1,2,2,PVD_medSBP,2,0,4186659,20-34,Male,NHB
7,1,2,3,PVD_medSBP,2,0,6886181,20-34,Male,HIS
8,1,2,4,PVD_medSBP,1,0,3785306,20-34,Male,OTH
9,2,1,1,PVD_medSBP,12,0,10789518,35-44,Female,NHW
10,2,1,2,PVD_medSBP,3,0,2841551,35-44,Female,NHB
11,2,1,3,PVD_medSBP,4,0,4706043,35-44,Female,HIS
12,2,1,4,PVD_medSBP,2,0,2705155,35-44,Female,OTH
13,2,2,1,PVD_medSBP,9,0,10698668,35-44,Male,NHW
14,2,2,2,PVD_medSBP,2,0,2373836,35-44,Male,NHB
15,2,2,3,PVD_medSBP,4,0,4477083,35-44,Male,HIS
16,2,2,4,PVD_medSBP,2,0,2268050,35-44,Male,OTH
17,3,1,1,PVD_medSBP,51,0,12961330,45-54,Female,NHW
18,3,1,2,PVD_medSBP,20,0,2294986,45-54,Female,NHB
19,3,1,3,PVD_medSBP,9,0,2981376,45-54,Female,HIS
20,3,1,4,PVD_medSBP,7,0,1908325,45-54,Female,OTH
21,3,2,1,PVD_medSBP,56,0,10622756,45-54,Male,NHW
22,3,2,2,PVD_medSBP,25,0,2323392,45-54,Male,NHB
23,3,2,3,PVD_medSBP,13,0,3207152,45-54,Male,HIS
24,3,2,4,PVD_medSBP,7,0,2807268,45-54,Male,OTH
25,4,1,1,PVD_medSBP,200,0,16626401,55-64,Female,NHW
26,4,1,2,PVD_medSBP,64,0,3005374,55-64,Female,NHB
27,4,1,3,PVD_medSBP,35,0,2911586,55-64,Female,HIS
28,4,1,4,PVD_medSBP,9,0,2629488,55-64,Female,OTH
29,4,2,1,PVD_medSBP,312,0,15564860,55-64,Male,NHW
30,4,2,2,PVD_medSBP,107,0,2050599,55-64,Male,NHB
31,4,2,3,PVD_medSBP,38,0,2832735,55-64,Male,HIS
32,4,2,4,PVD_medSBP,11,0,2195076,55-64,Male,OTH
33,5,1,1,PVD_medSBP,427,0,11513863,65-74,Female,NHW
34,5,1,2,PVD_medSBP,109,0,1390166,65-74,Female,NHB
35,5,1,3,PVD_medSBP,32,0,1616432,65-74,Female,HIS
36,5,1,4,PVD_medSBP,11,0,1089947,65-74,Female,OTH
37,5,2,1,PVD_medSBP,643,0,10345066,65-74,Male,NHW
38,5,2,2,PVD_medSBP,147,0,1099252,65-74,Male,NHB
39,5,2,3,PVD_medSBP,62,0,1168063,65-74,Male,HIS
40,5,2,4,PVD_medSBP,16,0,989548,65-74,Male,OTH
41,6,1,1,PVD_medSBP,2411,0,9145660,75+,Female,NHW
42,6,1,2,PVD_medSBP,385,0,1249362,75+,Female,NHB
43,6,1,3,PVD_medSBP,173,0,737080,75+,Female,HIS
44,6,1,4,PVD_medSBP,74,0,689818,75+,Female,OTH
45,6,2,1,PVD_medSBP,1665,0,6831819,75+,Male,NHW
46,6,2,2,PVD_medSBP,279,0,670963,75+,Male,NHB
47,6,2,3,PVD_medSBP,129,0,548525,75+,Male,HIS
48,6,2,4,PVD_medSBP,40,0,638884,75+,Male,OTH
1,1,1,1,RHD,44,0,18192633,20-34,Female,NHW
2,1,1,2,RHD,8,0,4596338,20-34,Female,NHB
3,1,1,3,RHD,9,0,6549965,20-34,Female,HIS
4,1,1,4,RHD,5,0,3878604,20-34,Female,OTH
5,1,2,1,RHD,23,0,19295314,20-34,Male,NHW
6,1,2,2,RHD,6,0,4186659,20-34,Male,NHB
7,1,2,3,RHD,9,0,6886181,20-34,Male,HIS
8,1,2,4,RHD,4,0,3785306,20-34,Male,OTH
9,2,1,1,RHD,33,0,10789518,35-44,Female,NHW
10,2,1,2,RHD,15,0,2841551,35-44,Female,NHB
11,2,1,3,RHD,9,0,4706043,35-44,Female,HIS
12,2,1,4,RHD,5,0,2705155,35-44,Female,OTH
13,2,2,1,RHD,23,0,10698668,35-44,Male,NHW
14,2,2,2,RHD,5,0,2373836,35-44,Male,NHB
15,2,2,3,RHD,9,0,4477083,35-44,Male,HIS
16,2,2,4,RHD,4,0,2268050,35-44,Male,OTH
17,3,1,1,RHD,44,0,12961330,45-54,Female,NHW
18,3,1,2,RHD,22,0,2294986,45-54,Female,NHB
19,3,1,3,RHD,9,0,2981376,45-54,Female,HIS
20,3,1,4,RHD,7,0,1908325,45-54,Female,OTH
21,3,2,1,RHD,49,0,10622756,45-54,Male,NHW
22,3,2,2,RHD,17,0,2323392,45-54,Male,NHB
23,3,2,3,RHD,9,0,3207152,45-54,Male,HIS
24,3,2,4,RHD,6,0,2807268,45-54,Male,OTH
25,4,1,1,RHD,128,0,16626401,55-64,Female,NHW
26,4,1,2,RHD,33,0,3005374,55-64,Female,NHB
27,4,1,3,RHD,22,0,2911586,55-64,Female,HIS
28,4,1,4,RHD,17,0,2629488,55-64,Female,OTH
29,4,2,1,RHD,116,0,15564860,55-64,Male,NHW
30,4,2,2,RHD,28,0,2050599,55-64,Male,NHB
31,4,2,3,RHD,13,0,2832735,55-64,Male,HIS
32,4,2,4,RHD,11,0,2195076,55-64,Male,OTH
33,5,1,1,RHD,252,0,11513863,65-74,Female,NHW
34,5,1,2,RHD,50,0,1390166,65-74,Female,NHB
35,5,1,3,RHD,36,0,1616432,65-74,Female,HIS
36,5,1,4,RHD,21,0,1089947,65-74,Female,OTH
37,5,2,1,RHD,201,0,10345066,65-74,Male,NHW
38,5,2,2,RHD,26,0,1099252,65-74,Male,NHB
39,5,2,3,RHD,15,0,1168063,65-74,Male,HIS
40,5,2,4,RHD,14,0,989548,65-74,Male,OTH
41,6,1,1,RHD,1380,0,9145660,75+,Female,NHW
42,6,1,2,RHD,72,0,1249362,75+,Female,NHB
43,6,1,3,RHD,76,0,737080,75+,Female,HIS
44,6,1,4,RHD,37,0,689818,75+,Female,OTH
45,6,2,1,RHD,567,0,6831819,75+,Male,NHW
46,6,2,2,RHD,25,0,670963,75+,Male,NHB
47,6,2,3,RHD,32,0,548525,75+,Male,HIS
48,6,2,4,RHD,15,0,638884,75+,Male,OTH
1,1,1,1,RHD_medBMI,44,0,18192633,20-34,Female,NHW
2,1,1,2,RHD_medBMI,8,0,4596338,20-34,Female,NHB
3,1,1,3,RHD_medBMI,9,0,6549965,20-34,Female,HIS
4,1,1,4,RHD_medBMI,5,0,3878604,20-34,Female,OTH
5,1,2,1,RHD_medBMI,23,0,19295314,20-34,Male,NHW
6,1,2,2,RHD_medBMI,6,0,4186659,20-34,Male,NHB
7,1,2,3,RHD_medBMI,9,0,6886181,20-34,Male,HIS
8,1,2,4,RHD_medBMI,4,0,3785306,20-34,Male,OTH
9,2,1,1,RHD_medBMI,33,0,10789518,35-44,Female,NHW
10,2,1,2,RHD_medBMI,15,0,2841551,35-44,Female,NHB
11,2,1,3,RHD_medBMI,9,0,4706043,35-44,Female,HIS
12,2,1,4,RHD_medBMI,5,0,2705155,35-44,Female,OTH
13,2,2,1,RHD_medBMI,23,0,10698668,35-44,Male,NHW
14,2,2,2,RHD_medBMI,5,0,2373836,35-44,Male,NHB
15,2,2,3,RHD_medBMI,9,0,4477083,35-44,Male,HIS
16,2,2,4,RHD_medBMI,4,0,2268050,35-44,Male,OTH
17,3,1,1,RHD_medBMI,44,0,12961330,45-54,Female,NHW
18,3,1,2,RHD_medBMI,22,0,2294986,45-54,Female,NHB
19,3,1,3,RHD_medBMI,9,0,2981376,45-54,Female,HIS
20,3,1,4,RHD_medBMI,7,0,1908325,45-54,Female,OTH
21,3,2,1,RHD_medBMI,49,0,10622756,45-54,Male,NHW
22,3,2,2,RHD_medBMI,17,0,2323392,45-54,Male,NHB
23,3,2,3,RHD_medBMI,9,0,3207152,45-54,Male,HIS
24,3,2,4,RHD_medBMI,6,0,2807268,45-54,Male,OTH
25,4,1,1,RHD_medBMI,128,0,16626401,55-64,Female,NHW
26,4,1,2,RHD_medBMI,33,0,3005374,55-64,Female,NHB
27,4,1,3,RHD_medBMI,22,0,2911586,55-64,Female,HIS
28,4,1,4,RHD_medBMI,17,0,2629488,55-64,Female,OTH
29,4,2,1,RHD_medBMI,116,0,15564860,55-64,Male,NHW
30,4,2,2,RHD_medBMI,28,0,2050599,55-64,Male,NHB
31,4,2,3,RHD_medBMI,13,0,2832735,55-64,Male,HIS
32,4,2,4,RHD_medBMI,11,0,2195076,55-64,Male,OTH
33,5,1,1,RHD_medBMI,252,0,11513863,65-74,Female,NHW
34,5,1,2,RHD_medBMI,50,0,1390166,65-74,Female,NHB
35,5,1,3,RHD_medBMI,36,0,1616432,65-74,Female,HIS
36,5,1,4,RHD_medBMI,21,0,1089947,65-74,Female,OTH
37,5,2,1,RHD_medBMI,201,0,10345066,65-74,Male,NHW
38,5,2,2,RHD_medBMI,26,0,1099252,65-74,Male,NHB
39,5,2,3,RHD_medBMI,15,0,1168063,65-74,Male,HIS
40,5,2,4,RHD_medBMI,14,0,989548,65-74,Male,OTH
41,6,1,1,RHD_medBMI,1380,0,9145660,75+,Female,NHW
42,6,1,2,RHD_medBMI,72,0,1249362,75+,Female,NHB
43,6,1,3,RHD_medBMI,76,0,737080,75+,Female,HIS
44,6,1,4,RHD_medBMI,37,0,689818,75+,Female,OTH
45,6,2,1,RHD_medBMI,567,0,6831819,75+,Male,NHW
46,6,2,2,RHD_medBMI,25,0,670963,75+,Male,NHB
47,6,2,3,RHD_medBMI,32,0,548525,75+,Male,HIS
48,6,2,4,RHD_medBMI,15,0,638884,75+,Male,OTH
1,1,1,1,RHD_medSBP,44,0,18192633,20-34,Female,NHW
2,1,1,2,RHD_medSBP,8,0,4596338,20-34,Female,NHB
3,1,1,3,RHD_medSBP,9,0,6549965,20-34,Female,HIS
4,1,1,4,RHD_medSBP,5,0,3878604,20-34,Female,OTH
5,1,2,1,RHD_medSBP,23,0,19295314,20-34,Male,NHW
6,1,2,2,RHD_medSBP,6,0,4186659,20-34,Male,NHB
7,1,2,3,RHD_medSBP,9,0,6886181,20-34,Male,HIS
8,1,2,4,RHD_medSBP,4,0,3785306,20-34,Male,OTH
9,2,1,1,RHD_medSBP,33,0,10789518,35-44,Female,NHW
10,2,1,2,RHD_medSBP,15,0,2841551,35-44,Female,NHB
11,2,1,3,RHD_medSBP,9,0,4706043,35-44,Female,HIS
12,2,1,4,RHD_medSBP,5,0,2705155,35-44,Female,OTH
13,2,2,1,RHD_medSBP,23,0,10698668,35-44,Male,NHW
14,2,2,2,RHD_medSBP,5,0,2373836,35-44,Male,NHB
15,2,2,3,RHD_medSBP,9,0,4477083,35-44,Male,HIS
16,2,2,4,RHD_medSBP,4,0,2268050,35-44,Male,OTH
17,3,1,1,RHD_medSBP,44,0,12961330,45-54,Female,NHW
18,3,1,2,RHD_medSBP,22,0,2294986,45-54,Female,NHB
19,3,1,3,RHD_medSBP,9,0,2981376,45-54,Female,HIS
20,3,1,4,RHD_medSBP,7,0,1908325,45-54,Female,OTH
21,3,2,1,RHD_medSBP,49,0,10622756,45-54,Male,NHW
22,3,2,2,RHD_medSBP,17,0,2323392,45-54,Male,NHB
23,3,2,3,RHD_medSBP,9,0,3207152,45-54,Male,HIS
24,3,2,4,RHD_medSBP,6,0,2807268,45-54,Male,OTH
25,4,1,1,RHD_medSBP,128,0,16626401,55-64,Female,NHW
26,4,1,2,RHD_medSBP,33,0,3005374,55-64,Female,NHB
27,4,1,3,RHD_medSBP,22,0,2911586,55-64,Female,HIS
28,4,1,4,RHD_medSBP,17,0,2629488,55-64,Female,OTH
29,4,2,1,RHD_medSBP,116,0,15564860,55-64,Male,NHW
30,4,2,2,RHD_medSBP,28,0,2050599,55-64,Male,NHB
31,4,2,3,RHD_medSBP,13,0,2832735,55-64,Male,HIS
32,4,2,4,RHD_medSBP,11,0,2195076,55-64,Male,OTH
33,5,1,1,RHD_medSBP,252,0,11513863,65-74,Female,NHW
34,5,1,2,RHD_medSBP,50,0,1390166,65-74,Female,NHB
35,5,1,3,RHD_medSBP,36,0,1616432,65-74,Female,HIS
36,5,1,4,RHD_medSBP,21,0,1089947,65-74,Female,OTH
37,5,2,1,RHD_medSBP,201,0,10345066,65-74,Male,NHW
38,5,2,2,RHD_medSBP,26,0,1099252,65-74,Male,NHB
39,5,2,3,RHD_medSBP,15,0,1168063,65-74,Male,HIS
40,5,2,4,RHD_medSBP,14,0,989548,65-74,Male,OTH
41,6,1,1,RHD_medSBP,1380,0,9145660,75+,Female,NHW
42,6,1,2,RHD_medSBP,72,0,1249362,75+,Female,NHB
43,6,1,3,RHD_medSBP,76,0,737080,75+,Female,HIS
44,6,1,4,RHD_medSBP,37,0,689818,75+,Female,OTH
45,6,2,1,RHD_medSBP,567,0,6831819,75+,Male,NHW
46,6,2,2,RHD_medSBP,25,0,670963,75+,Male,NHB
47,6,2,3,RHD_medSBP,32,0,548525,75+,Male,HIS
48,6,2,4,RHD_medSBP,15,0,638884,75+,Male,OTH
1,1,1,1,SCC,18,0,18192633,20-34,Female,NHW
