"subgroup","outcome","outcome_label","risk_factor","RR","RR_unit","CI_lower","CI_upper","logRR","logCI_lower","logCI_upper"
16,"ECA","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ECA","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"GC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"HSTK","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"IHD","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"ISTK","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"KC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_seafood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_soy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","sat_fat",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_dg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_oth",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_ro",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","veg_exc_sta",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","fruit_exc_juice",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","ssb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","sea_omega3_fa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","sodium",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","fiber",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_animal",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pf_plant",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pufa_rep_carb",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pufa_rep_sfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","pufa_rep_carbsfa",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","babyfood",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","coffee_tea",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","other",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"LVC","Fill in later","water",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","added_sugar",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","dairy",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","fruit",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","gr_refined",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","gr_whole",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","oil",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_egg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_leg",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_ns",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_pm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_poultry",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
16,"MMC","Fill in later","pf_redm",0.83,"100g/d",0.78,0.89,-0.1863296,-0.2484614,-0.1165338
